country,year,sectorName,Population,GDP_USD,gdp_per_capita,NOx,SOx
Greece,2013,Industrial waste incineration,10965211.0,236556279640.70535,21573.344976280478,6.699e-06,3.619e-07
Greece,2013,Inorganic N-fertilizers (includes also urea application),10965211.0,236556279640.70535,21573.344976280478,7.30136,
Greece,2013,International aviation LTO (civil),10965211.0,236556279640.70535,21573.344976280478,1.15425,0.0655665
Greece,2013,International aviation cruise (civil),10965211.0,236556279640.70535,21573.344976280478,10.3681,0.591635
Greece,2013,International maritime navigation,10965211.0,236556279640.70535,21573.344976280478,152.964,133.22
Greece,2013,Iron and steel production,10965211.0,236556279640.70535,21573.344976280478,0.1339,0.0618
Greece,2013,Lead production,10965211.0,236556279640.70535,21573.344976280478,,0.0868748
Greece,2013,Manufacture of solid fuels and other energy industries,10965211.0,236556279640.70535,21573.344976280478,0.065147,0.000205689
Greece,2013,Manure management - Broilers,10965211.0,236556279640.70535,21573.344976280478,0.599129,
Greece,2013,Manure management - Buffalo,10965211.0,236556279640.70535,21573.344976280478,0.000194137,
Greece,2013,Manure management - Dairy cattle,10965211.0,236556279640.70535,21573.344976280478,0.0755817,
Greece,2013,Manure management - Goats,10965211.0,236556279640.70535,21573.344976280478,0.057384,
Greece,2013,Manure management - Horses,10965211.0,236556279640.70535,21573.344976280478,0.0078515,
Greece,2013,Manure management - Laying hens,10965211.0,236556279640.70535,21573.344976280478,0.115301,
Greece,2013,Manure management - Mules and asses,10965211.0,236556279640.70535,21573.344976280478,0.0102688,
Greece,2013,Manure management - Non-dairy cattle,10965211.0,236556279640.70535,21573.344976280478,0.117615,
Greece,2013,Manure management - Other poultry,10965211.0,236556279640.70535,21573.344976280478,0.00344597,
Greece,2013,Manure management - Sheep,10965211.0,236556279640.70535,21573.344976280478,0.103332,
Greece,2013,Manure management - Swine,10965211.0,236556279640.70535,21573.344976280478,0.0112256,
Greece,2013,Manure management - Turkeys,10965211.0,236556279640.70535,21573.344976280478,0.0133923,
Greece,2013,Mobile combustion in manufacturing industries and construction (please specify in the IIR),10965211.0,236556279640.70535,21573.344976280478,3.38124,0.00202
Greece,2013,National navigation (shipping),10965211.0,236556279640.70535,21573.344976280478,28.3408,15.78
Greece,2013,Nitric acid production,10965211.0,236556279640.70535,21573.344976280478,0.254636,
Greece,2013,Open burning of waste,10965211.0,236556279640.70535,21573.344976280478,5.99453,0.228249
Greece,2013,Other product use (please specify in the IIR),10965211.0,236556279640.70535,21573.344976280478,0.0324322,0.000566401
Greece,2013,"Other, Mobile (including military, land based and recreational boats)",10965211.0,236556279640.70535,21573.344976280478,1.16185,0.014707
Greece,2013,Petroleum refining,10965211.0,236556279640.70535,21573.344976280478,6.01783,8.91659
Greece,2013,Public electricity and heat production,10965211.0,236556279640.70535,21573.344976280478,90.709,79.4319
Greece,2013,Railways,10965211.0,236556279640.70535,21573.344976280478,0.7182,0.0378
Greece,2013,Residential: Stationary,10965211.0,236556279640.70535,21573.344976280478,4.59608,2.31868
Greece,2013,Road transport: Automobile road abrasion (fuel used),10965211.0,236556279640.70535,21573.344976280478,0.0,0.0
Greece,2013,Road transport: Automobile tyre and brake wear (fuel used),10965211.0,236556279640.70535,21573.344976280478,0.0,0.0
Greece,2013,Road transport: Gasoline evaporation (fuel used),10965211.0,236556279640.70535,21573.344976280478,0.0,0.0
Greece,2013,Road transport: Heavy duty vehicles and buses,10965211.0,236556279640.70535,21573.344976280478,57.9606,0.030111
Greece,2013,Road transport: Heavy duty vehicles and buses (fuel used),10965211.0,236556279640.70535,21573.344976280478,0.0,0.0
Greece,2013,Road transport: Light duty vehicles,10965211.0,236556279640.70535,21573.344976280478,8.72364,0.0123544
Greece,2013,Road transport: Light duty vehicles (fuel used),10965211.0,236556279640.70535,21573.344976280478,0.0,0.0
Greece,2013,Road transport: Mopeds & motorcycles,10965211.0,236556279640.70535,21573.344976280478,2.3476,0.00521076
Greece,2013,Road transport: Mopeds & motorcycles (fuel used),10965211.0,236556279640.70535,21573.344976280478,0.0,0.0
Greece,2013,Road transport: Passenger cars,10965211.0,236556279640.70535,21573.344976280478,11.0888,0.0440515
Greece,2013,Road transport: Passenger cars (fuel used),10965211.0,236556279640.70535,21573.344976280478,0.0,0.0
Greece,2013,Sewage sludge applied to soils,10965211.0,236556279640.70535,21573.344976280478,0.0220072,
Greece,2013,Stationary combustion in manufacturing industries and construction: Chemicals,10965211.0,236556279640.70535,21573.344976280478,0.673961,0.091184
Greece,2013,"Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",10965211.0,236556279640.70535,21573.344976280478,3.54249,1.53262
Greece,2013,Stationary combustion in manufacturing industries and construction: Iron and steel,10965211.0,236556279640.70535,21573.344976280478,0.662025,0.272066
Greece,2013,Stationary combustion in manufacturing industries and construction: Non-ferrous metals,10965211.0,236556279640.70535,21573.344976280478,1.13988,0.0855699
Greece,2013,Stationary combustion in manufacturing industries and construction: Non-metallic minerals,10965211.0,236556279640.70535,21573.344976280478,14.0873,7.48764
Greece,2013,Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR),10965211.0,236556279640.70535,21573.344976280478,4.01912,1.84303
Greece,2013,"Stationary combustion in manufacturing industries and construction: Pulp, Paper and Print",10965211.0,236556279640.70535,21573.344976280478,0.650113,0.389742
Greece,2013,Urine and dung deposited by grazing animals,10965211.0,236556279640.70535,21573.344976280478,8.23857,
Greece,2014,Agriculture/Forestry/Fishing: Off-road vehicles and other machinery,10892413.0,233911581521.06232,21474.725712389198,3.77122,0.002326
Greece,2014,Agriculture/Forestry/Fishing: Stationary,10892413.0,233911581521.06232,21474.725712389198,0.540947,0.201875
Greece,2014,Aluminium production,10892413.0,233911581521.06232,21474.725712389198,0.17326,0.77967
Greece,2014,Ammonia production,10892413.0,233911581521.06232,21474.725712389198,0.144562,
Greece,2014,Animal manure applied to soils,10892413.0,233911581521.06232,21474.725712389198,2.3633,
Greece,2014,Chemical industry: Other (please specify in the IIR),10892413.0,233911581521.06232,21474.725712389198,,0.271779
Greece,2014,Clinical waste incineration,10892413.0,233911581521.06232,21474.725712389198,0.0122273,0.00117701
Greece,2014,Commercial/Institutional: Stationary,10892413.0,233911581521.06232,21474.725712389198,1.62575,0.238696
Greece,2014,Domestic aviation LTO (civil),10892413.0,233911581521.06232,21474.725712389198,0.472027,0.0295644
Greece,2014,Domestic aviation cruise (civil),10892413.0,233911581521.06232,21474.725712389198,1.38464,0.0651902
Greece,2014,Ferroalloys production,10892413.0,233911581521.06232,21474.725712389198,0.211851,1.6
Greece,2014,Field burning of agricultural residues,10892413.0,233911581521.06232,21474.725712389198,0.792267,0.172232
Greece,2014,Forest fires,10892413.0,233911581521.06232,21474.725712389198,0.0173141,0.00346282
Greece,2014,Industrial waste incineration,10892413.0,233911581521.06232,21474.725712389198,6.699e-06,3.619e-07
Greece,2014,Inorganic N-fertilizers (includes also urea application),10892413.0,233911581521.06232,21474.725712389198,6.63768,
Greece,2014,International aviation LTO (civil),10892413.0,233911581521.06232,21474.725712389198,1.34114,0.0751007
Greece,2014,International aviation cruise (civil),10892413.0,233911581521.06232,21474.725712389198,11.9367,0.678372
Greece,2014,International maritime navigation,10892413.0,233911581521.06232,21474.725712389198,132.455,114.19
Greece,2014,Iron and steel production,10892413.0,233911581521.06232,21474.725712389198,0.13286,0.06132
Greece,2014,Lead production,10892413.0,233911581521.06232,21474.725712389198,,0.0911873
Greece,2014,Manufacture of solid fuels and other energy industries,10892413.0,233911581521.06232,21474.725712389198,0.0519615,0.000164058
Greece,2014,Manure management - Broilers,10892413.0,233911581521.06232,21474.725712389198,0.623867,
Greece,2014,Manure management - Buffalo,10892413.0,233911581521.06232,21474.725712389198,0.00038429,
Greece,2014,Manure management - Dairy cattle,10892413.0,233911581521.06232,21474.725712389198,0.0788544,
Greece,2014,Manure management - Goats,10892413.0,233911581521.06232,21474.725712389198,0.0508076,
Greece,2014,Manure management - Horses,10892413.0,233911581521.06232,21474.725712389198,0.006009,
Greece,2014,Manure management - Laying hens,10892413.0,233911581521.06232,21474.725712389198,0.120062,
Greece,2014,Manure management - Mules and asses,10892413.0,233911581521.06232,21474.725712389198,0.00476275,
Greece,2014,Manure management - Non-dairy cattle,10892413.0,233911581521.06232,21474.725712389198,0.113622,
Greece,2014,Manure management - Other poultry,10892413.0,233911581521.06232,21474.725712389198,0.00358826,
Greece,2014,Manure management - Sheep,10892413.0,233911581521.06232,21474.725712389198,0.101773,
Greece,2014,Manure management - Swine,10892413.0,233911581521.06232,21474.725712389198,0.0102305,
Greece,2014,Manure management - Turkeys,10892413.0,233911581521.06232,21474.725712389198,0.0139453,
Greece,2014,Mobile combustion in manufacturing industries and construction (please specify in the IIR),10892413.0,233911581521.06232,21474.725712389198,4.80491,0.0027
Greece,2014,National navigation (shipping),10892413.0,233911581521.06232,21474.725712389198,29.2994,15.02
Greece,2014,Nitric acid production,10892413.0,233911581521.06232,21474.725712389198,0.29,
Greece,2014,Open burning of waste,10892413.0,233911581521.06232,21474.725712389198,5.95223,0.226638
Greece,2014,Other product use (please specify in the IIR),10892413.0,233911581521.06232,21474.725712389198,0.0348259,0.000664249
Greece,2014,"Other, Mobile (including military, land based and recreational boats)",10892413.0,233911581521.06232,21474.725712389198,0.931205,0.0117874
Greece,2014,Petroleum refining,10892413.0,233911581521.06232,21474.725712389198,6.392,9.471
Greece,2014,Public electricity and heat production,10892413.0,233911581521.06232,21474.725712389198,85.8613,61.5503
Greece,2014,Railways,10892413.0,233911581521.06232,21474.725712389198,1.7157,0.0903
Greece,2014,Residential: Stationary,10892413.0,233911581521.06232,21474.725712389198,4.68258,2.50247
Greece,2014,Road transport: Automobile road abrasion (fuel used),10892413.0,233911581521.06232,21474.725712389198,0.0,0.0
Greece,2014,Road transport: Automobile tyre and brake wear (fuel used),10892413.0,233911581521.06232,21474.725712389198,0.0,0.0
Greece,2014,Road transport: Gasoline evaporation (fuel used),10892413.0,233911581521.06232,21474.725712389198,0.0,0.0
Greece,2014,Road transport: Heavy duty vehicles and buses,10892413.0,233911581521.06232,21474.725712389198,52.1319,0.0305468
Greece,2014,Road transport: Heavy duty vehicles and buses (fuel used),10892413.0,233911581521.06232,21474.725712389198,0.0,0.0
Greece,2014,Road transport: Light duty vehicles,10892413.0,233911581521.06232,21474.725712389198,10.4538,0.0141682
Greece,2014,Road transport: Light duty vehicles (fuel used),10892413.0,233911581521.06232,21474.725712389198,0.0,0.0
Greece,2014,Road transport: Mopeds & motorcycles,10892413.0,233911581521.06232,21474.725712389198,2.31139,0.00480807
Greece,2014,Road transport: Mopeds & motorcycles (fuel used),10892413.0,233911581521.06232,21474.725712389198,0.0,0.0
Greece,2014,Road transport: Passenger cars,10892413.0,233911581521.06232,21474.725712389198,11.9489,0.0412283
Greece,2014,Road transport: Passenger cars (fuel used),10892413.0,233911581521.06232,21474.725712389198,0.0,0.0
Greece,2014,Sewage sludge applied to soils,10892413.0,233911581521.06232,21474.725712389198,0.0218536,
Greece,2014,Stationary combustion in manufacturing industries and construction: Chemicals,10892413.0,233911581521.06232,21474.725712389198,0.890262,0.182952
Greece,2014,"Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",10892413.0,233911581521.06232,21474.725712389198,4.10559,1.67567
Greece,2014,Stationary combustion in manufacturing industries and construction: Iron and steel,10892413.0,233911581521.06232,21474.725712389198,0.677739,0.294152
Greece,2014,Stationary combustion in manufacturing industries and construction: Non-ferrous metals,10892413.0,233911581521.06232,21474.725712389198,0.98953,0.120876
Greece,2014,Stationary combustion in manufacturing industries and construction: Non-metallic minerals,10892413.0,233911581521.06232,21474.725712389198,15.4461,7.52621
Greece,2014,Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR),10892413.0,233911581521.06232,21474.725712389198,4.30511,1.86202
Greece,2014,"Stationary combustion in manufacturing industries and construction: Pulp, Paper and Print",10892413.0,233911581521.06232,21474.725712389198,0.552085,0.335013
Greece,2014,Urine and dung deposited by grazing animals,10892413.0,233911581521.06232,21474.725712389198,7.77313,
Greece,2015,Agriculture/Forestry/Fishing: Off-road vehicles and other machinery,10820883.0,194567373678.09912,17980.72982381374,4.09856,0.002516
Greece,2015,Agriculture/Forestry/Fishing: Stationary,10820883.0,194567373678.09912,17980.72982381374,0.582335,0.100948
Greece,2015,Aluminium production,10820883.0,194567373678.09912,17980.72982381374,0.17999,0.809955
Greece,2015,Ammonia production,10820883.0,194567373678.09912,17980.72982381374,0.145206,
Greece,2015,Animal manure applied to soils,10820883.0,194567373678.09912,17980.72982381374,2.24603,
Greece,2015,Chemical industry: Other (please specify in the IIR),10820883.0,194567373678.09912,17980.72982381374,,0.2
Greece,2015,Clinical waste incineration,10820883.0,194567373678.09912,17980.72982381374,0.0139727,0.00134502
Greece,2015,Commercial/Institutional: Stationary,10820883.0,194567373678.09912,17980.72982381374,2.03758,0.222556
Greece,2015,Domestic aviation LTO (civil),10820883.0,194567373678.09912,17980.72982381374,0.553525,0.0347795
Greece,2015,Domestic aviation cruise (civil),10820883.0,194567373678.09912,17980.72982381374,1.37796,0.0674838
Greece,2015,Ferroalloys production,10820883.0,194567373678.09912,17980.72982381374,0.19618,0.354
Greece,2015,Field burning of agricultural residues,10820883.0,194567373678.09912,17980.72982381374,0.698669,0.151885
Greece,2015,Forest fires,10820883.0,194567373678.09912,17980.72982381374,0.0692709,0.0138542
Greece,2015,Industrial waste incineration,10820883.0,194567373678.09912,17980.72982381374,0.000125715,6.7915e-06
Greece,2015,Inorganic N-fertilizers (includes also urea application),10820883.0,194567373678.09912,17980.72982381374,6.57336,
Greece,2015,International aviation LTO (civil),10820883.0,194567373678.09912,17980.72982381374,1.39896,0.0777492
Greece,2015,International aviation cruise (civil),10820883.0,194567373678.09912,17980.72982381374,11.5519,0.6856
Greece,2015,International maritime navigation,10820883.0,194567373678.09912,17980.72982381374,125.197,109.99
Greece,2015,Iron and steel production,10820883.0,194567373678.09912,17980.72982381374,0.1183,0.0546
Greece,2015,Lead production,10820883.0,194567373678.09912,17980.72982381374,,0.0995122
Greece,2015,Manufacture of solid fuels and other energy industries,10820883.0,194567373678.09912,17980.72982381374,0.0449164,0.000141815
Greece,2015,Manure management - Broilers,10820883.0,194567373678.09912,17980.72982381374,0.619034,
Greece,2015,Manure management - Buffalo,10820883.0,194567373678.09912,17980.72982381374,0.000316396,
Greece,2015,Manure management - Dairy cattle,10820883.0,194567373678.09912,17980.72982381374,0.0646817,
Greece,2015,Manure management - Goats,10820883.0,194567373678.09912,17980.72982381374,0.0495233,
Greece,2015,Manure management - Horses,10820883.0,194567373678.09912,17980.72982381374,0.0053595,
Greece,2015,Manure management - Laying hens,10820883.0,194567373678.09912,17980.72982381374,0.119131,
Greece,2015,Manure management - Mules and asses,10820883.0,194567373678.09912,17980.72982381374,0.00408075,
Greece,2015,Manure management - Non-dairy cattle,10820883.0,194567373678.09912,17980.72982381374,0.102241,
Greece,2015,Manure management - Other poultry,10820883.0,194567373678.09912,17980.72982381374,0.00356046,
Greece,2015,Manure management - Sheep,10820883.0,194567373678.09912,17980.72982381374,0.104955,
Greece,2015,Manure management - Swine,10820883.0,194567373678.09912,17980.72982381374,0.00961612,
Greece,2015,Manure management - Turkeys,10820883.0,194567373678.09912,17980.72982381374,0.0138372,
Greece,2015,Mobile combustion in manufacturing industries and construction (please specify in the IIR),10820883.0,194567373678.09912,17980.72982381374,4.90685,0.00278
Greece,2015,National navigation (shipping),10820883.0,194567373678.09912,17980.72982381374,34.7244,17.72
Greece,2015,Nitric acid production,10820883.0,194567373678.09912,17980.72982381374,0.267,
Greece,2015,Open burning of waste,10820883.0,194567373678.09912,17980.72982381374,5.95397,0.226704
Greece,2015,Other product use (please specify in the IIR),10820883.0,194567373678.09912,17980.72982381374,0.0493129,0.000509172
Greece,2015,"Other, Mobile (including military, land based and recreational boats)",10820883.0,194567373678.09912,17980.72982381374,1.01883,0.0128966
Greece,2015,Petroleum refining,10820883.0,194567373678.09912,17980.72982381374,6.103,9.921
Greece,2015,Public electricity and heat production,10820883.0,194567373678.09912,17980.72982381374,83.3521,59.7396
Greece,2015,Railways,10820883.0,194567373678.09912,17980.72982381374,1.7157,0.0903
Greece,2015,Residential: Stationary,10820883.0,194567373678.09912,17980.72982381374,5.74105,3.23729
Greece,2015,Road transport: Automobile road abrasion (fuel used),10820883.0,194567373678.09912,17980.72982381374,0.0,0.0
Greece,2015,Road transport: Automobile tyre and brake wear (fuel used),10820883.0,194567373678.09912,17980.72982381374,0.0,0.0
Greece,2015,Road transport: Gasoline evaporation (fuel used),10820883.0,194567373678.09912,17980.72982381374,0.0,0.0
Greece,2015,Road transport: Heavy duty vehicles and buses,10820883.0,194567373678.09912,17980.72982381374,41.9841,0.0229634
Greece,2015,Road transport: Heavy duty vehicles and buses (fuel used),10820883.0,194567373678.09912,17980.72982381374,0.0,0.0
Greece,2015,Road transport: Light duty vehicles,10820883.0,194567373678.09912,17980.72982381374,10.2031,0.0175127
Greece,2015,Road transport: Light duty vehicles (fuel used),10820883.0,194567373678.09912,17980.72982381374,0.0,0.0
Greece,2015,Road transport: Mopeds & motorcycles,10820883.0,194567373678.09912,17980.72982381374,1.95987,0.00440415
Greece,2015,Road transport: Mopeds & motorcycles (fuel used),10820883.0,194567373678.09912,17980.72982381374,0.0,0.0
Greece,2015,Road transport: Passenger cars,10820883.0,194567373678.09912,17980.72982381374,12.2692,0.043425
Greece,2015,Road transport: Passenger cars (fuel used),10820883.0,194567373678.09912,17980.72982381374,0.0,0.0
Greece,2015,Sewage sludge applied to soils,10820883.0,194567373678.09912,17980.72982381374,0.021716,
Greece,2015,Stationary combustion in manufacturing industries and construction: Chemicals,10820883.0,194567373678.09912,17980.72982381374,0.921021,0.172736
Greece,2015,"Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",10820883.0,194567373678.09912,17980.72982381374,4.10848,1.95546
Greece,2015,Stationary combustion in manufacturing industries and construction: Iron and steel,10820883.0,194567373678.09912,17980.72982381374,0.348868,0.096044
Greece,2015,Stationary combustion in manufacturing industries and construction: Non-ferrous metals,10820883.0,194567373678.09912,17980.72982381374,0.840293,0.005676
Greece,2015,Stationary combustion in manufacturing industries and construction: Non-metallic minerals,10820883.0,194567373678.09912,17980.72982381374,12.5422,4.82431
Greece,2015,Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR),10820883.0,194567373678.09912,17980.72982381374,4.606,1.16388
Greece,2015,"Stationary combustion in manufacturing industries and construction: Pulp, Paper and Print",10820883.0,194567373678.09912,17980.72982381374,0.482006,0.296844
Greece,2015,Urine and dung deposited by grazing animals,10820883.0,194567373678.09912,17980.72982381374,7.7965,
Greece,2016,Agriculture/Forestry/Fishing: Off-road vehicles and other machinery,10775971.0,193097239005.8701,17919.24263770477,3.40126,0.002077
Greece,2016,Agriculture/Forestry/Fishing: Stationary,10775971.0,193097239005.8701,17919.24263770477,0.584546,0.105621
Greece,2016,Aluminium production,10775971.0,193097239005.8701,17919.24263770477,0.18119,0.815355
Greece,2016,Ammonia production,10775971.0,193097239005.8701,17919.24263770477,0.091404,
Greece,2016,Animal manure applied to soils,10775971.0,193097239005.8701,17919.24263770477,2.23168,
Greece,2016,Chemical industry: Other (please specify in the IIR),10775971.0,193097239005.8701,17919.24263770477,,0.177
Greece,2016,Clinical waste incineration,10775971.0,193097239005.8701,17919.24263770477,0.0107017,0.00103015
Greece,2016,Commercial/Institutional: Stationary,10775971.0,193097239005.8701,17919.24263770477,2.06709,0.24036
Greece,2016,Domestic aviation LTO (civil),10775971.0,193097239005.8701,17919.24263770477,0.575064,0.0360424
Greece,2016,Domestic aviation cruise (civil),10775971.0,193097239005.8701,17919.24263770477,1.46534,0.0717814
Greece,2016,Ferroalloys production,10775971.0,193097239005.8701,17919.24263770477,0.195698,0.939
Greece,2016,Field burning of agricultural residues,10775971.0,193097239005.8701,17919.24263770477,0.702181,0.152648
Greece,2016,Forest fires,10775971.0,193097239005.8701,17919.24263770477,0.200307,0.0400615
Greece,2016,Industrial waste incineration,10775971.0,193097239005.8701,17919.24263770477,0.00024012,1.2972e-05
Greece,2016,Inorganic N-fertilizers (includes also urea application),10775971.0,193097239005.8701,17919.24263770477,7.40076,
Greece,2016,International aviation LTO (civil),10775971.0,193097239005.8701,17919.24263770477,1.50199,0.0840397
Greece,2016,International aviation cruise (civil),10775971.0,193097239005.8701,17919.24263770477,12.419,0.735354
Greece,2016,International maritime navigation,10775971.0,193097239005.8701,17919.24263770477,121.181,104.04
Greece,2016,Iron and steel production,10775971.0,193097239005.8701,17919.24263770477,0.15054,0.06948
Greece,2016,Lead production,10775971.0,193097239005.8701,17919.24263770477,,0.085
Greece,2016,Manufacture of solid fuels and other energy industries,10775971.0,193097239005.8701,17919.24263770477,0.0529675,0.000167235
Greece,2016,Manure management - Broilers,10775971.0,193097239005.8701,17919.24263770477,0.691252,
Greece,2016,Manure management - Buffalo,10775971.0,193097239005.8701,17919.24263770477,0.000376239,
Greece,2016,Manure management - Dairy cattle,10775971.0,193097239005.8701,17919.24263770477,0.0617575,
Greece,2016,Manure management - Goats,10775971.0,193097239005.8701,17919.24263770477,0.047706,
Greece,2016,Manure management - Horses,10775971.0,193097239005.8701,17919.24263770477,0.0035925,
Greece,2016,Manure management - Laying hens,10775971.0,193097239005.8701,17919.24263770477,0.13303,
Greece,2016,Manure management - Mules and asses,10775971.0,193097239005.8701,17919.24263770477,0.00208775,
Greece,2016,Manure management - Non-dairy cattle,10775971.0,193097239005.8701,17919.24263770477,0.0971743,
Greece,2016,Manure management - Other poultry,10775971.0,193097239005.8701,17919.24263770477,0.00397583,
Greece,2016,Manure management - Sheep,10775971.0,193097239005.8701,17919.24263770477,0.104163,
Greece,2016,Manure management - Swine,10775971.0,193097239005.8701,17919.24263770477,0.00792543,
Greece,2016,Manure management - Turkeys,10775971.0,193097239005.8701,17919.24263770477,0.0154515,
Greece,2016,Mobile combustion in manufacturing industries and construction (please specify in the IIR),10775971.0,193097239005.8701,17919.24263770477,4.5317,0.00248
Greece,2016,National navigation (shipping),10775971.0,193097239005.8701,17919.24263770477,36.0264,19.87
Greece,2016,Nitric acid production,10775971.0,193097239005.8701,17919.24263770477,0.182,
Greece,2016,Open burning of waste,10775971.0,193097239005.8701,17919.24263770477,5.90562,0.224863
Greece,2016,Other product use (please specify in the IIR),10775971.0,193097239005.8701,17919.24263770477,0.0472851,0.000627556
Greece,2016,"Other, Mobile (including military, land based and recreational boats)",10775971.0,193097239005.8701,17919.24263770477,0.997426,0.0126256
Greece,2016,Petroleum refining,10775971.0,193097239005.8701,17919.24263770477,6.65533,10.2754
Greece,2016,Pipeline transport,10775971.0,193097239005.8701,17919.24263770477,0.0107226,
Greece,2016,Public electricity and heat production,10775971.0,193097239005.8701,17919.24263770477,78.0469,37.9863
Greece,2016,Railways,10775971.0,193097239005.8701,17919.24263770477,1.6758,0.0882
Greece,2016,Residential: Stationary,10775971.0,193097239005.8701,17919.24263770477,5.20537,2.95411
Greece,2016,Road transport: Automobile road abrasion (fuel used),10775971.0,193097239005.8701,17919.24263770477,0.0,0.0
Greece,2016,Road transport: Automobile tyre and brake wear (fuel used),10775971.0,193097239005.8701,17919.24263770477,0.0,0.0
Greece,2016,Road transport: Gasoline evaporation (fuel used),10775971.0,193097239005.8701,17919.24263770477,0.0,0.0
Greece,2016,Road transport: Heavy duty vehicles and buses,10775971.0,193097239005.8701,17919.24263770477,46.8944,0.0255381
Greece,2016,Road transport: Heavy duty vehicles and buses (fuel used),10775971.0,193097239005.8701,17919.24263770477,0.0,0.0
Greece,2016,Road transport: Light duty vehicles,10775971.0,193097239005.8701,17919.24263770477,10.0218,0.0180048
Greece,2016,Road transport: Light duty vehicles (fuel used),10775971.0,193097239005.8701,17919.24263770477,0.0,0.0
Greece,2016,Road transport: Mopeds & motorcycles,10775971.0,193097239005.8701,17919.24263770477,1.90686,0.00452486
Greece,2016,Road transport: Mopeds & motorcycles (fuel used),10775971.0,193097239005.8701,17919.24263770477,0.0,0.0
Greece,2016,Road transport: Passenger cars,10775971.0,193097239005.8701,17919.24263770477,11.8914,0.0416439
Greece,2016,Road transport: Passenger cars (fuel used),10775971.0,193097239005.8701,17919.24263770477,0.0,0.0
Greece,2016,Sewage sludge applied to soils,10775971.0,193097239005.8701,17919.24263770477,0.0215675,
Greece,2016,Stationary combustion in manufacturing industries and construction: Chemicals,10775971.0,193097239005.8701,17919.24263770477,0.468956,0.138573
Greece,2016,"Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",10775971.0,193097239005.8701,17919.24263770477,4.0354,1.36998
Greece,2016,Stationary combustion in manufacturing industries and construction: Iron and steel,10775971.0,193097239005.8701,17919.24263770477,0.372318,0.045313
Greece,2016,Stationary combustion in manufacturing industries and construction: Non-ferrous metals,10775971.0,193097239005.8701,17919.24263770477,0.826663,0.007568
Greece,2016,Stationary combustion in manufacturing industries and construction: Non-metallic minerals,10775971.0,193097239005.8701,17919.24263770477,14.754,3.79334
Greece,2016,Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR),10775971.0,193097239005.8701,17919.24263770477,5.09998,0.845656
Greece,2016,"Stationary combustion in manufacturing industries and construction: Pulp, Paper and Print",10775971.0,193097239005.8701,17919.24263770477,0.450789,0.214895
Greece,2016,Urine and dung deposited by grazing animals,10775971.0,193097239005.8701,17919.24263770477,7.63011,
Greece,2017,Agriculture/Forestry/Fishing: Off-road vehicles and other machinery,10754679.0,200381103984.298,18631.99301292935,3.34248,0.00217127
Greece,2017,Agriculture/Forestry/Fishing: Stationary,10754679.0,200381103984.298,18631.99301292935,0.637545,0.126487
Greece,2017,Aluminium production,10754679.0,200381103984.298,18631.99301292935,0.18163,0.817335
Greece,2017,Ammonia production,10754679.0,200381103984.298,18631.99301292935,0.162437,
Greece,2017,Animal manure applied to soils,10754679.0,200381103984.298,18631.99301292935,2.20263,
Greece,2017,Chemical industry: Other (please specify in the IIR),10754679.0,200381103984.298,18631.99301292935,,0.163
Greece,2017,Clinical waste incineration,10754679.0,200381103984.298,18631.99301292935,0.00954633,0.000918938
Greece,2017,Commercial/Institutional: Stationary,10754679.0,200381103984.298,18631.99301292935,2.11438,0.248723
Greece,2017,Domestic aviation LTO (civil),10754679.0,200381103984.298,18631.99301292935,0.561888,0.0355171
Greece,2017,Domestic aviation cruise (civil),10754679.0,200381103984.298,18631.99301292935,1.42921,0.0702852
Greece,2017,Ferroalloys production,10754679.0,200381103984.298,18631.99301292935,0.199647,0.803
Greece,2017,Field burning of agricultural residues,10754679.0,200381103984.298,18631.99301292935,0.741898,0.161282
Greece,2017,Forest fires,10754679.0,200381103984.298,18631.99301292935,0.0893498,0.01787
Greece,2017,Industrial waste incineration,10754679.0,200381103984.298,18631.99301292935,0.000247122,1.33503e-05
Greece,2017,Inorganic N-fertilizers (includes also urea application),10754679.0,200381103984.298,18631.99301292935,7.68668,
Greece,2017,International aviation LTO (civil),10754679.0,200381103984.298,18631.99301292935,1.63218,0.0916265
Greece,2017,International aviation cruise (civil),10754679.0,200381103984.298,18631.99301292935,14.1372,0.824242
Greece,2017,International maritime navigation,10754679.0,200381103984.298,18631.99301292935,151.547,130.486
Greece,2017,Iron and steel production,10754679.0,200381103984.298,18631.99301292935,0.17667,0.08154
Greece,2017,Lead production,10754679.0,200381103984.298,18631.99301292935,,0.082934
Greece,2017,Manufacture of solid fuels and other energy industries,10754679.0,200381103984.298,18631.99301292935,0.055109,0.000173996
Greece,2017,Manure management - Broilers,10754679.0,200381103984.298,18631.99301292935,0.690597,
Greece,2017,Manure management - Buffalo,10754679.0,200381103984.298,18631.99301292935,0.000383764,
Greece,2017,Manure management - Dairy cattle,10754679.0,200381103984.298,18631.99301292935,0.0567159,
